dataset,fold,model,cpu_cores,cpu_name,gpu_type,gpu_total_memory_gb,inference_peak_cpu_gb,inference_peak_gpu_gb,inference_wall_time_s,m_features,n_test,n_train,system_ram_gb,timestamp,train_examples,train_peak_cpu_gb,train_peak_gpu_gb,train_wall_time_s
REG_TRANSPORTATION_USED_CAR_PAKISTAN,4,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.406036376953125,0.7900390625,1.0066845417022705,9,2000,10000,1007.6727294921876,2025-08-03 08:12:33,10000,1.4026336669921875,0.7900390625,43.0697181224823
REG_TRANSPORTATION_USED_CAR_PAKISTAN,1,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4001350402832031,0.7900390625,1.0095603466033936,9,2000,10000,1007.6650276184082,2025-08-03 08:11:45,10000,1.3973770141601562,0.7900390625,43.17493915557861
REG_TRANSPORTATION_USED_CAR_PAKISTAN,2,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4151229858398438,0.7900390625,1.0066790580749512,9,2000,10000,1007.6650276184082,2025-08-03 08:11:44,10000,1.4134559631347656,0.7900390625,41.61630630493164
REG_TRANSPORTATION_USED_CAR_PAKISTAN,3,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4150009155273438,0.7900390625,1.0095746517181396,9,2000,10000,1007.6650276184082,2025-08-03 08:11:46,10000,1.413116455078125,0.7900390625,43.63442087173462
REG_TRANSPORTATION_USED_CAR_PAKISTAN,0,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4092025756835938,0.7900390625,1.0404210090637207,9,2000,10000,1007.6650276184082,2025-08-03 08:11:48,10000,1.4067840576171875,0.7900390625,41.672394037246704
REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,9,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4120216369628906,0.7861328125,0.5016660690307617,7,1639,10000,1007.6727294921876,2025-08-03 08:07:27,10000,1.4112548828125,0.7861328125,42.56236410140991
REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,8,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4071807861328125,0.7861328125,0.5014770030975342,7,1639,10000,1007.6727294921876,2025-08-03 08:07:29,10000,1.4071540832519531,0.7861328125,45.591064453125
REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,7,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4027557373046875,0.7861328125,0.5070445537567139,7,1639,10000,1007.6727294921876,2025-08-03 08:07:20,10000,1.402751922607422,0.7861328125,46.09154915809631
REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,6,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4074783325195312,0.7861328125,0.5080604553222656,7,1639,10000,1007.6727294921876,2025-08-03 08:06:59,10000,1.4061393737792969,0.7861328125,45.05475902557373
REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,4,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.4009323120117188,0.7861328125,0.5076415538787842,7,1639,10000,1007.6650276184082,2025-08-03 08:06:07,10000,1.39947509765625,0.7861328125,42.63394522666931
REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,2,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3955802917480469,0.7861328125,0.5064995288848877,7,1639,10000,1007.6650276184082,2025-08-03 08:06:04,10000,1.3949356079101562,0.7861328125,47.04398798942566
REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,5,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.394134521484375,0.7861328125,0.5083086490631104,7,1639,10000,1007.6650276184082,2025-08-03 08:05:59,10000,1.393218994140625,0.7861328125,41.60227298736572
REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,3,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3960456848144531,0.7861328125,0.5398004055023193,7,1639,10000,1007.6650276184082,2025-08-03 08:06:03,10000,1.3950119018554688,0.7861328125,45.62886834144592
REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,1,RandomForest 🌳,8,AMD EPYC 7742 64-Core Processor,NVIDIA A100-SXM4-40GB,39.58612060546875,1.3918800354003906,0.7861328125,0.501474142074585,7,1639,10000,1007.6727294921876,2025-08-03 08:02:10,10000,1.3918075561523438,0.7861328125,42.561326026916504
