model,dataset_size,dataset,fold,Created,optuna_n_trials
TabM-Tuned 〽️,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,7,2025-10-14T00:37:42.000Z,37
TabM-Tuned 〽️,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,6,2025-10-14T00:00:17.000Z,25
TabM-Tuned 〽️,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,5,2025-10-13T23:54:05.000Z,24
TabM-Tuned 〽️,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,4,2025-10-13T23:42:49.000Z,33
TabM-Tuned 〽️,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,3,2025-10-13T23:40:37.000Z,37
TabM-Tuned 〽️,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,2,2025-10-13T23:38:31.000Z,30
TabM-Tuned 〽️,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,1,2025-10-13T23:26:02.000Z,35
TabM-Tuned 〽️,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,0,2025-10-13T22:41:19.000Z,24
TabM-Tuned 〽️,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,8,2025-10-13T22:31:03.000Z,17
TabM-Tuned 〽️,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,9,2025-10-13T22:30:49.000Z,23
TabM-Tuned 〽️,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,7,2025-10-13T22:29:40.000Z,25
TabM-Tuned 〽️,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,6,2025-10-13T22:17:23.000Z,30
TabM-Tuned 〽️,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,5,2025-10-13T22:14:11.000Z,16
TabM-Tuned 〽️,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,4,2025-10-13T21:23:37.000Z,27
TabM-Tuned 〽️,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,3,2025-10-13T21:21:43.000Z,19
TabM-Tuned 〽️,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,2,2025-10-13T21:21:15.000Z,27
TabM-Tuned 〽️,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,1,2025-10-13T21:13:00.000Z,18
TabM-Tuned 〽️,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,0,2025-10-13T21:07:35.000Z,30
TabM-Tuned 〽️,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,9,2025-10-13T20:48:09.000Z,19
TabM-Tuned 〽️,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,8,2025-10-13T20:10:18.000Z,31
TabM-Tuned 〽️,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,7,2025-10-13T20:10:10.000Z,28
TabM-Tuned 〽️,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,6,2025-10-13T19:53:53.000Z,22
TabM-Tuned 〽️,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,5,2025-10-13T19:50:17.000Z,34
TabM-Tuned 〽️,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,4,2025-10-13T19:34:52.000Z,22
TabM-Tuned 〽️,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,3,2025-10-13T19:33:51.000Z,19
TabM-Tuned 〽️,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,2,2025-10-13T18:57:32.000Z,37
TabM-Tuned 〽️,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,1,2025-10-13T18:57:23.000Z,31
TabM-Tuned 〽️,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,0,2025-10-13T18:40:04.000Z,32
TabM-Tuned 〽️,100000,REG_SOCIAL_ANIME_PLANET_RATING,9,2025-10-13T18:32:04.000Z,41
TabM-Tuned 〽️,100000,REG_SOCIAL_ANIME_PLANET_RATING,8,2025-10-13T18:23:36.000Z,33
TabM-Tuned 〽️,100000,REG_SOCIAL_ANIME_PLANET_RATING,7,2025-10-13T18:13:25.000Z,28
TabM-Tuned 〽️,100000,REG_SOCIAL_ANIME_PLANET_RATING,6,2025-10-13T17:47:02.000Z,54
TabM-Tuned 〽️,100000,REG_SOCIAL_ANIME_PLANET_RATING,5,2025-10-13T17:44:59.000Z,55
TabM-Tuned 〽️,100000,REG_SOCIAL_ANIME_PLANET_RATING,4,2025-10-13T17:23:07.000Z,58
TabM-Tuned 〽️,100000,REG_SOCIAL_ANIME_PLANET_RATING,3,2025-10-13T17:16:50.000Z,40
TabM-Tuned 〽️,100000,REG_SOCIAL_ANIME_PLANET_RATING,2,2025-10-13T16:58:49.000Z,26
TabM-Tuned 〽️,100000,REG_SOCIAL_ANIME_PLANET_RATING,1,2025-10-13T16:58:12.000Z,28
TabM-Tuned 〽️,100000,REG_SOCIAL_ANIME_PLANET_RATING,0,2025-10-13T16:40:59.000Z,53
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,9,2025-10-13T16:31:54.000Z,30
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,8,2025-10-13T16:11:32.000Z,28
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,7,2025-10-13T15:54:48.000Z,25
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,6,2025-10-13T15:35:07.000Z,17
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,5,2025-10-13T15:32:34.000Z,21
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,4,2025-10-13T15:30:35.000Z,29
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,3,2025-10-13T15:15:13.000Z,28
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,2,2025-10-13T14:50:23.000Z,28
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,1,2025-10-13T14:34:30.000Z,15
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,0,2025-10-13T14:21:25.000Z,22
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,9,2025-10-13T13:49:51.000Z,13
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,8,2025-10-13T13:27:23.000Z,14
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,7,2025-10-13T13:25:01.000Z,11
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,6,2025-10-13T12:59:18.000Z,17
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,4,2025-10-13T12:36:23.000Z,13
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,2,2025-10-13T12:16:54.000Z,17
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,1,2025-10-13T12:08:08.000Z,14
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,0,2025-10-13T11:33:08.000Z,12
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,9,2025-10-13T11:22:39.000Z,14
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,8,2025-10-13T11:03:02.000Z,14
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,7,2025-10-13T10:33:26.000Z,13
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,6,2025-10-13T10:10:35.000Z,11
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,5,2025-10-13T10:06:55.000Z,10
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,4,2025-10-13T09:55:54.000Z,14
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,3,2025-10-13T09:46:47.000Z,14
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,2,2025-10-13T09:26:54.000Z,13
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,1,2025-10-13T09:25:04.000Z,14
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,0,2025-10-13T09:23:04.000Z,10
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,9,2025-10-13T09:07:12.000Z,25
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,8,2025-10-13T08:47:45.000Z,17
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,6,2025-10-13T08:30:23.000Z,15
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,7,2025-10-13T08:30:06.000Z,21
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,5,2025-10-13T08:30:01.000Z,15
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,4,2025-10-13T08:11:29.000Z,19
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,3,2025-10-13T08:09:00.000Z,19
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,2,2025-10-13T07:43:05.000Z,24
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,1,2025-10-13T07:35:33.000Z,15
TabM-Tuned 〽️,100000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,0,2025-10-13T07:23:20.000Z,21
TabM-Tuned 〽️,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,9,2025-10-13T07:09:09.000Z,27
TabM-Tuned 〽️,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,8,2025-10-13T07:08:56.000Z,16
TabM-Tuned 〽️,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,7,2025-10-13T06:57:03.000Z,20
TabM-Tuned 〽️,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,6,2025-10-13T06:54:47.000Z,26
TabM-Tuned 〽️,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,5,2025-10-13T06:51:34.000Z,22
TabM-Tuned 〽️,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,4,2025-10-13T06:19:36.000Z,18
TabM-Tuned 〽️,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,3,2025-10-13T05:55:53.000Z,30
TabM-Tuned 〽️,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,2,2025-10-13T05:40:20.000Z,31
TabM-Tuned 〽️,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,1,2025-10-13T05:36:03.000Z,25
TabM-Tuned 〽️,100000,REG_HOUSES_CALIFORNIA_PRICES_2020,0,2025-10-13T05:23:48.000Z,17
TabM-Tuned 〽️,100000,REG_FOOD_ZOMATO_RESTAURANTS,9,2025-10-13T05:16:12.000Z,10
TabM-Tuned 〽️,100000,REG_FOOD_ZOMATO_RESTAURANTS,8,2025-10-13T04:42:40.000Z,12
TabM-Tuned 〽️,100000,REG_FOOD_ZOMATO_RESTAURANTS,7,2025-10-13T04:01:55.000Z,9
TabM-Tuned 〽️,100000,REG_FOOD_ZOMATO_RESTAURANTS,6,2025-10-13T03:47:04.000Z,10
TabM-Tuned 〽️,100000,REG_FOOD_ZOMATO_RESTAURANTS,5,2025-10-13T03:36:35.000Z,11
TabM-Tuned 〽️,100000,REG_FOOD_ZOMATO_RESTAURANTS,4,2025-10-13T03:34:34.000Z,10
TabM-Tuned 〽️,100000,REG_FOOD_ZOMATO_RESTAURANTS,3,2025-10-13T03:12:53.000Z,10
TabM-Tuned 〽️,100000,REG_FOOD_ZOMATO_RESTAURANTS,2,2025-10-13T03:09:50.000Z,10
TabM-Tuned 〽️,100000,REG_FOOD_ZOMATO_RESTAURANTS,1,2025-10-13T03:08:39.000Z,10
TabM-Tuned 〽️,100000,REG_FOOD_ZOMATO_RESTAURANTS,0,2025-10-13T03:07:52.000Z,11
TabM-Tuned 〽️,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,9,2025-10-13T02:47:34.000Z,45
TabM-Tuned 〽️,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,8,2025-10-13T02:39:52.000Z,96
TabM-Tuned 〽️,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,7,2025-10-13T02:26:59.000Z,92
TabM-Tuned 〽️,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,6,2025-10-13T02:19:36.000Z,87
TabM-Tuned 〽️,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,5,2025-10-13T02:05:36.000Z,90
TabM-Tuned 〽️,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,4,2025-10-13T02:05:16.000Z,105
TabM-Tuned 〽️,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,3,2025-10-13T01:59:29.000Z,62
TabM-Tuned 〽️,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,2,2025-10-13T01:34:03.000Z,87
TabM-Tuned 〽️,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,1,2025-10-13T01:09:59.000Z,91
TabM-Tuned 〽️,100000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,0,2025-10-13T01:00:38.000Z,113
TabM-Tuned 〽️,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,9,2025-10-13T00:17:57.000Z,13
TabM-Tuned 〽️,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,8,2025-10-13T00:17:31.000Z,10
TabM-Tuned 〽️,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,7,2025-10-12T23:26:13.000Z,11
TabM-Tuned 〽️,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,6,2025-10-12T23:18:41.000Z,14
TabM-Tuned 〽️,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,5,2025-10-12T23:06:46.000Z,10
TabM-Tuned 〽️,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,4,2025-10-12T22:58:24.000Z,11
TabM-Tuned 〽️,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,3,2025-10-12T22:32:14.000Z,12
TabM-Tuned 〽️,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,2,2025-10-12T22:27:44.000Z,9
TabM-Tuned 〽️,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,1,2025-10-12T22:27:09.000Z,11
TabM-Tuned 〽️,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,0,2025-10-12T22:26:20.000Z,10
TabM-Tuned 〽️,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,9,2025-10-12T22:20:42.000Z,57
TabM-Tuned 〽️,100000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,8,2025-10-12T22:06:17.000Z,63
