model,dataset_size,dataset,fold,Created,optuna_n_trials
CatBoost-Tuned 😼,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,9,2025-05-07T06:59:17.000Z,15
CatBoost-Tuned 😼,100000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,7,2025-05-08T04:21:34.000Z,15
CatBoost-Tuned 😼,100000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,3,2025-05-08T03:17:31.000Z,16
CatBoost-Tuned 😼,100000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,2,2025-05-05T04:57:24.000Z,16
CatBoost-Tuned 😼,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,4,2025-05-08T11:25:27.000Z,16
CatBoost-Tuned 😼,100000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,5,2025-05-08T04:04:55.000Z,16
CatBoost-Tuned 😼,100000,REG_CONSUMER_CAR_PRICE_CARDEKHO,5,2025-05-08T11:25:27.000Z,16
CatBoost-Tuned 😼,100000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,4,2025-05-08T03:48:02.000Z,16
CatBoost-Tuned 😼,100000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,2,2025-05-08T03:01:58.000Z,16
CatBoost-Tuned 😼,100000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,8,2025-05-07T09:20:26.000Z,17
CatBoost-Tuned 😼,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,5,2025-05-07T02:28:41.000Z,17
CatBoost-Tuned 😼,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,4,2025-05-07T02:14:30.000Z,18
CatBoost-Tuned 😼,100000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,6,2025-05-08T04:21:26.000Z,18
CatBoost-Tuned 😼,100000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,5,2025-05-05T05:20:42.000Z,18
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,2,2025-05-07T09:44:34.000Z,20
CatBoost-Tuned 😼,100000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,6,2025-05-07T05:02:27.000Z,20
CatBoost-Tuned 😼,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,7,2025-05-06T23:56:00.000Z,20
