model,dataset_size,dataset,fold,Created,optuna_n_trials
LightGBM-Tuned ⚡,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,3,2025-07-22T15:20:25.000Z,197
LightGBM-Tuned ⚡,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,2,2025-07-22T15:20:23.000Z,213
LightGBM-Tuned ⚡,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,1,2025-07-22T15:20:23.000Z,334
LightGBM-Tuned ⚡,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,0,2025-07-22T15:00:05.000Z,206
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,9,2025-07-21T18:43:24.000Z,476
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,8,2025-07-21T18:43:16.000Z,596
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,7,2025-07-21T18:33:54.000Z,485
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,6,2025-07-21T18:29:35.000Z,507
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,5,2025-07-21T18:29:25.000Z,578
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,4,2025-07-21T18:28:50.000Z,528
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,3,2025-07-21T18:24:46.000Z,394
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,2,2025-07-21T18:05:10.000Z,558
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,1,2025-07-21T18:03:31.000Z,477
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,0,2025-07-21T17:39:18.000Z,444
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,9,2025-07-21T17:34:12.000Z,701
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,8,2025-07-21T17:33:30.000Z,708
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,7,2025-07-21T17:32:55.000Z,682
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,6,2025-07-21T17:25:25.000Z,695
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,5,2025-07-21T17:22:39.000Z,683
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,3,2025-07-21T17:22:06.000Z,731
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,2,2025-07-21T17:15:24.000Z,694
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,1,2025-07-21T17:14:43.000Z,713
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,0,2025-07-21T17:05:49.000Z,710
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,9,2025-07-21T16:40:51.000Z,1092
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,8,2025-07-21T16:32:19.000Z,1077
LightGBM-Tuned ⚡,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,7,2025-07-21T16:30:45.000Z,859
