model,dataset_size,dataset,fold,Created,optuna_n_trials
RealMLP-Tuned 🌐,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,9,2025-07-25T00:19:11.000Z,9
RealMLP-Tuned 🌐,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,2,2025-07-25T00:16:24.000Z,8
RealMLP-Tuned 🌐,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,3,2025-07-25T00:16:24.000Z,8
RealMLP-Tuned 🌐,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,4,2025-07-25T00:16:20.000Z,8
RealMLP-Tuned 🌐,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,1,2025-07-25T00:16:19.000Z,9
RealMLP-Tuned 🌐,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,0,2025-07-25T00:16:19.000Z,8
RealMLP-Tuned 🌐,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,7,2025-07-25T00:15:34.000Z,8
RealMLP-Tuned 🌐,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,6,2025-07-25T00:15:31.000Z,8
RealMLP-Tuned 🌐,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,8,2025-07-25T00:15:29.000Z,8
RealMLP-Tuned 🌐,100000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,5,2025-07-25T00:15:29.000Z,9
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,9,2025-07-24T22:35:03.000Z,12
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,8,2025-07-24T22:21:40.000Z,12
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,7,2025-07-24T22:19:07.000Z,11
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,6,2025-07-24T21:56:45.000Z,10
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,5,2025-07-24T21:39:08.000Z,11
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,4,2025-07-24T20:46:54.000Z,17
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,3,2025-07-24T20:45:17.000Z,16
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,2,2025-07-24T19:22:06.000Z,13
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,1,2025-07-24T19:21:58.000Z,13
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,0,2025-07-24T19:21:42.000Z,11
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,9,2025-07-24T19:21:21.000Z,8
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,8,2025-07-24T18:30:48.000Z,8
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,7,2025-07-24T18:28:59.000Z,8
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,6,2025-07-24T18:22:14.000Z,9
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,5,2025-07-24T18:14:39.000Z,8
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,4,2025-07-24T18:03:47.000Z,9
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,3,2025-07-24T17:57:45.000Z,8
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,2,2025-07-24T17:41:27.000Z,11
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,1,2025-07-24T17:35:10.000Z,10
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_ML_DS_AI_JOBS_SALARIES,0,2025-07-24T17:35:01.000Z,8
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,9,2025-07-24T17:24:28.000Z,13
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,8,2025-07-24T17:21:35.000Z,16
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,7,2025-07-24T17:21:24.000Z,17
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,6,2025-07-24T17:19:03.000Z,15
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,5,2025-07-24T17:01:31.000Z,12
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,4,2025-07-24T16:59:30.000Z,14
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,3,2025-07-24T16:53:53.000Z,12
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,2,2025-07-24T16:53:15.000Z,14
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,1,2025-07-24T16:47:23.000Z,16
RealMLP-Tuned 🌐,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,0,2025-07-24T16:33:51.000Z,11
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,9,2025-07-24T15:45:43.000Z,9
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,8,2025-07-24T15:11:39.000Z,9
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,7,2025-07-24T14:17:59.000Z,9
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,6,2025-07-24T13:55:22.000Z,8
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,4,2025-07-24T13:41:48.000Z,9
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,5,2025-07-24T13:41:46.000Z,9
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,3,2025-07-24T13:25:06.000Z,9
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,2,2025-07-24T13:04:03.000Z,8
RealMLP-Tuned 🌐,100000,REG_TRANSPORTATION_USED_CAR_PAKISTAN,1,2025-07-24T12:59:49.000Z,8
