model,dataset_size,dataset,fold,Created,optuna_n_trials
RealMLP-Tuned 🌐,10000,BIN_SOCIAL_JIGSAW_TOXICITY,0,2025-07-21T10:04:43.000Z,68
RealMLP-Tuned 🌐,10000,REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,4,2025-07-21T10:03:20.000Z,292
RealMLP-Tuned 🌐,10000,REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,5,2025-07-21T10:03:16.000Z,280
RealMLP-Tuned 🌐,10000,REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,3,2025-07-21T09:49:34.000Z,298
RealMLP-Tuned 🌐,10000,REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,2,2025-07-21T09:35:14.000Z,288
RealMLP-Tuned 🌐,10000,REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,1,2025-07-21T09:32:40.000Z,271
RealMLP-Tuned 🌐,10000,REG_SPORTS_NBA_DRAFT_VALUE_OVER_REPLACEMENT,0,2025-07-21T09:30:48.000Z,208
RealMLP-Tuned 🌐,10000,REG_FOOD_ZOMATO_RESTAURANTS,9,2025-07-21T08:46:30.000Z,32
RealMLP-Tuned 🌐,10000,REG_FOOD_ZOMATO_RESTAURANTS,8,2025-07-21T08:29:18.000Z,25
RealMLP-Tuned 🌐,10000,REG_FOOD_ZOMATO_RESTAURANTS,7,2025-07-21T08:15:18.000Z,34
RealMLP-Tuned 🌐,10000,REG_FOOD_ZOMATO_RESTAURANTS,6,2025-07-21T08:02:17.000Z,41
RealMLP-Tuned 🌐,10000,REG_FOOD_ZOMATO_RESTAURANTS,5,2025-07-21T07:53:04.000Z,34
RealMLP-Tuned 🌐,10000,REG_FOOD_ZOMATO_RESTAURANTS,4,2025-07-21T07:49:33.000Z,40
RealMLP-Tuned 🌐,10000,REG_FOOD_ZOMATO_RESTAURANTS,3,2025-07-21T07:37:22.000Z,43
RealMLP-Tuned 🌐,10000,REG_FOOD_ZOMATO_RESTAURANTS,2,2025-07-21T07:33:54.000Z,30
RealMLP-Tuned 🌐,10000,REG_FOOD_ZOMATO_RESTAURANTS,1,2025-07-21T06:37:56.000Z,49
RealMLP-Tuned 🌐,10000,REG_FOOD_ZOMATO_RESTAURANTS,0,2025-07-21T06:32:46.000Z,24
RealMLP-Tuned 🌐,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,9,2025-07-21T06:24:38.000Z,31
RealMLP-Tuned 🌐,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,8,2025-07-21T05:58:22.000Z,35
RealMLP-Tuned 🌐,10000,MUL_PROFESSIONAL_DATA_SCIENTIST_SALARY,7,2025-07-21T05:53:17.000Z,33
