model,dataset_size,dataset,fold,test_score,Created
Unfreeze-1,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,8,0.9104275437411342,2025-05-03T09:00:01.000Z
Unfreeze-1,10000,MUL_FOOD_WINE_REVIEW,6,0.9842617296391128,2025-05-03T15:38:27.000Z
Unfreeze-1,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,9,0.9027037906140606,2025-05-03T09:00:41.000Z
Unfreeze-1,10000,MUL_FOOD_WINE_REVIEW,9,0.9833514328205494,2025-05-03T16:08:43.000Z
Unfreeze-1,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,5,0.8914072104045279,2025-05-03T08:28:38.000Z
Unfreeze-1,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,7,0.8991244585092794,2025-05-03T08:31:15.000Z
Unfreeze-1,10000,MUL_FOOD_WINE_REVIEW,3,0.9863402834495388,2025-05-03T15:00:05.000Z
Unfreeze-1,10000,MUL_FOOD_WINE_REVIEW,0,0.9814339857846688,2025-05-03T14:59:15.000Z
Unfreeze-1,10000,MUL_FOOD_WINE_REVIEW,7,0.9821913618705816,2025-05-03T15:40:48.000Z
Unfreeze-1,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,4,0.8987110933646637,2025-05-03T08:22:19.000Z
Unfreeze-1,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,1,0.8744778525291899,2025-05-03T07:53:54.000Z
Unfreeze-1,10000,MUL_FOOD_WINE_REVIEW,2,0.982843474916122,2025-05-03T15:00:01.000Z
Unfreeze-1,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,0,0.8867020088682336,2025-05-03T07:52:35.000Z
Unfreeze-1,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,0,0.9788542086645728,2025-05-03T16:19:43.000Z
Unfreeze-1,10000,MUL_FOOD_WINE_REVIEW,4,0.9851790207411928,2025-05-03T15:33:09.000Z
Unfreeze-1,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,4,0.5064842998981476,2025-05-03T11:33:47.000Z
Unfreeze-1,10000,MUL_FOOD_WINE_REVIEW,1,0.98226332659459,2025-05-03T14:59:20.000Z
Unfreeze-1,10000,MUL_FOOD_WINE_REVIEW,8,0.9830026790572192,2025-05-03T16:08:38.000Z
Unfreeze-1,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,7,0.9838543539717228,2025-05-03T17:09:30.000Z
Unfreeze-1,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,3,0.8946694499923069,2025-05-03T07:57:51.000Z
Unfreeze-1,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,6,0.973391698872853,2025-05-03T17:02:07.000Z
