model,dataset_size,dataset,fold,test_score,Created
Unfreeze-3,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,1,0.8940423097724205,2025-05-02T14:20:57.000Z
Unfreeze-3,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,1,0.7194424609539842,2025-05-02T16:26:52.000Z
Unfreeze-3,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,4,0.7203169215308176,2025-05-02T17:00:22.000Z
Unfreeze-3,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,5,0.9796908717623958,2025-05-03T02:37:28.000Z
Unfreeze-3,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,1,0.9863003103536452,2025-05-03T01:58:38.000Z
Unfreeze-3,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,8,0.9765387413818308,2025-05-03T03:04:41.000Z
Unfreeze-3,10000,MUL_FOOD_WINE_REVIEW,4,0.9838783374071406,2025-05-03T00:48:29.000Z
Unfreeze-3,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,3,0.979408700121524,2025-05-03T02:23:24.000Z
Unfreeze-3,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,5,0.735001650034093,2025-05-02T17:09:37.000Z
Unfreeze-3,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,8,0.917128222913516,2025-05-02T13:57:52.000Z
Unfreeze-3,10000,MUL_FOOD_WINE_REVIEW,3,0.9855470726131852,2025-05-03T00:36:54.000Z
Unfreeze-3,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,2,0.9168390440580044,2025-05-02T11:36:10.000Z
Unfreeze-3,10000,MUL_FOOD_WINE_REVIEW,1,0.9839459883699698,2025-05-03T00:14:58.000Z
Unfreeze-3,10000,MUL_FOOD_WINE_REVIEW,7,0.9826754087283,2025-05-03T01:20:04.000Z
Unfreeze-3,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,4,0.90098398184205,2025-05-02T11:56:45.000Z
Unfreeze-3,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,9,0.9770741461927888,2025-05-03T03:21:28.000Z
Unfreeze-3,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,1,0.5936818420886993,2025-05-02T18:11:21.000Z
Unfreeze-3,10000,MUL_FOOD_WINE_REVIEW,6,0.9829378727991708,2025-05-03T01:13:06.000Z
Unfreeze-3,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,7,0.709409448773628,2025-05-02T17:32:45.000Z
Unfreeze-3,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,2,0.7241821407668807,2025-05-02T16:39:31.000Z
Unfreeze-3,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,0,0.9714877278212036,2025-05-03T01:51:09.000Z
Unfreeze-3,10000,MUL_FOOD_WINE_REVIEW,5,0.9846720225862976,2025-05-03T00:59:31.000Z
Unfreeze-3,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,3,0.9039400498056374,2025-05-02T11:36:17.000Z
Unfreeze-3,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,5,0.436288833618164,2025-05-02T20:22:16.000Z
Unfreeze-3,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,6,0.9076976816085726,2025-05-02T14:35:25.000Z
Unfreeze-3,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,0,0.7381620115007951,2025-05-02T16:19:58.000Z
Unfreeze-3,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,9,0.9091262215517816,2025-05-02T13:58:06.000Z
Unfreeze-3,10000,MUL_FOOD_WINE_REVIEW,0,0.9799818103525908,2025-05-03T00:14:28.000Z
Unfreeze-3,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,0,0.9073249919454778,2025-05-02T14:17:22.000Z
Unfreeze-3,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,0,0.517724871635437,2025-05-02T18:00:38.000Z
Unfreeze-3,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,7,0.8993654123986149,2025-05-02T14:51:19.000Z
Unfreeze-3,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,7,0.9828373635491366,2025-05-03T03:03:42.000Z
Unfreeze-3,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,9,0.7392365458979693,2025-05-02T17:53:43.000Z
Unfreeze-3,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,6,0.5354296267032623,2025-05-02T18:48:44.000Z
Unfreeze-3,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,8,0.748132356881102,2025-05-02T17:43:10.000Z
Unfreeze-3,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,6,0.9696824545234876,2025-05-03T02:46:48.000Z
Unfreeze-3,10000,MUL_FOOD_WINE_REVIEW,8,0.9799842858063924,2025-05-03T01:34:21.000Z
Unfreeze-3,10000,MUL_FOOD_WINE_REVIEW,9,0.979464923001559,2025-05-03T01:42:00.000Z
Unfreeze-3,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,3,0.4630798697471618,2025-05-02T18:32:50.000Z
Unfreeze-3,10000,MUL_FOOD_WINE_REVIEW,2,0.9833326115160094,2025-05-03T00:32:35.000Z
Unfreeze-3,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,2,0.5682026147842407,2025-05-02T18:18:33.000Z
Unfreeze-3,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,7,0.521864265203476,2025-05-02T19:02:53.000Z
Unfreeze-3,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,4,0.4682496190071106,2025-05-02T20:10:26.000Z
Unfreeze-3,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,6,0.7276173162741656,2025-05-02T17:27:56.000Z
Unfreeze-3,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,8,0.4921084642410278,2025-05-02T19:06:18.000Z
Unfreeze-3,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,5,0.9007945321122438,2025-05-02T11:58:23.000Z
Unfreeze-3,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,5,0.4106109738349914,2025-05-02T18:48:22.000Z
Unfreeze-3,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,4,0.5289384126663208,2025-05-02T18:33:51.000Z
Unfreeze-3,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,3,0.7257240890029539,2025-05-02T16:55:15.000Z
Unfreeze-3,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,2,0.4154632687568664,2025-05-02T19:56:36.000Z
Unfreeze-3,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,9,0.5309014022350311,2025-05-02T20:25:43.000Z
Unfreeze-3,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,6,0.4693999290466308,2025-05-02T20:42:23.000Z
Unfreeze-3,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,1,0.4581770896911621,2025-05-02T19:56:17.000Z
Unfreeze-3,10000,MUL_TRANSPORTATION_US_ACCIDENTS_MARCH23,4,0.9819562413198032,2025-05-03T02:24:02.000Z
Unfreeze-3,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,9,0.471998393535614,2025-05-02T21:04:16.000Z
Unfreeze-3,10000,REG_SOCIAL_ANIME_PLANET_RATING,9,0.7132223844528198,2025-05-02T10:04:02.000Z
Unfreeze-3,10000,REG_SPORTS_FIFA22_WAGES,4,0.8979924470186234,2025-05-02T22:53:53.000Z
Unfreeze-3,10000,REG_SOCIAL_BOOKS_GOODREADS,7,0.8352025896310806,2025-05-02T15:26:29.000Z
