model,dataset_size,dataset,fold,test_score,Created
Numerical-Full,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,0,0.9710423909127712,2025-04-24T23:20:09.000Z
Numerical-Full,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,4,0.9704098366200924,2025-04-25T06:28:13.000Z
Numerical-Full,10000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,9,0.9681700095534324,2025-04-25T14:30:56.000Z
Numerical-Full,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,2,0.967813640832901,2025-04-25T02:48:39.000Z
Numerical-Full,10000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,4,0.9644226543605328,2025-04-25T05:44:14.000Z
Numerical-Full,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,8,0.9600781984627248,2025-04-25T13:30:46.000Z
Numerical-Full,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,7,0.9598635658621788,2025-04-25T11:39:19.000Z
Numerical-Full,10000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,5,0.95784804597497,2025-04-25T07:29:02.000Z
Numerical-Full,10000,REG_TRANSPORTATION_USED_CAR_MERCEDES_BENZ_ITALY,1,0.9564447775483133,2025-04-25T00:21:02.000Z
Numerical-Full,10000,REG_CONSUMER_BABIES_R_US_PRICES,1,0.9494507946074008,2025-04-25T00:26:14.000Z
Numerical-Full,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,7,0.9436263174562064,2025-04-25T11:35:36.000Z
Numerical-Full,10000,REG_CONSUMER_BABIES_R_US_PRICES,7,0.9422866478562356,2025-04-25T11:07:10.000Z
Numerical-Full,10000,REG_CONSUMER_BABIES_R_US_PRICES,6,0.9396750032901764,2025-04-25T09:19:56.000Z
Numerical-Full,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,8,0.9352469518780708,2025-04-25T12:35:22.000Z
Numerical-Full,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,5,0.9350888952612876,2025-04-25T07:14:57.000Z
Numerical-Full,10000,REG_CONSUMER_BABIES_R_US_PRICES,8,0.9347637966275216,2025-04-25T12:54:47.000Z
Numerical-Full,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,9,0.9314376668509554,2025-04-25T15:13:33.000Z
Numerical-Full,10000,REG_CONSUMER_BABIES_R_US_PRICES,0,0.930723637342453,2025-04-24T22:44:31.000Z
Numerical-Full,10000,REG_CONSUMER_BABIES_R_US_PRICES,2,0.927900418639183,2025-04-25T02:12:13.000Z
Numerical-Full,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,2,0.92574087557641,2025-04-25T01:33:07.000Z
Numerical-Full,10000,REG_CONSUMER_BABIES_R_US_PRICES,5,0.9241288155317308,2025-04-25T07:32:17.000Z
Numerical-Full,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,8,0.923641581518873,2025-04-25T13:23:23.000Z
Numerical-Full,10000,REG_CONSUMER_BABIES_R_US_PRICES,9,0.9233785346150398,2025-04-25T14:35:59.000Z
Numerical-Full,10000,REG_CONSUMER_BABIES_R_US_PRICES,4,0.92183006554842,2025-04-25T05:52:32.000Z
Numerical-Full,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,8,0.9216195392010554,2025-04-25T12:18:02.000Z
Numerical-Full,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,4,0.9181836189787445,2025-04-25T05:30:22.000Z
Numerical-Full,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,9,0.9177563725535418,2025-04-25T14:16:04.000Z
Numerical-Full,10000,REG_FOOD_WINE_POLISH_MARKET_PRICES,3,0.9172275811433792,2025-04-25T03:41:48.000Z
Numerical-Full,10000,MUL_CONSUMER_WOMEN_ECOMMERCE_CLOTHING_REVIEW,1,0.9151636403901398,2025-04-25T00:05:13.000Z
Numerical-Full,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,0,0.9151285666160132,2025-04-24T22:10:34.000Z
Numerical-Full,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,5,0.9144697425831838,2025-04-25T08:05:33.000Z
Numerical-Full,10000,MUL_CONSUMER_PRODUCT_SENTIMENT,2,0.9144625636180108,2025-04-25T02:42:10.000Z
Numerical-Full,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,4,0.9128426332090508,2025-04-25T05:17:18.000Z
Numerical-Full,10000,MUL_FOOD_MICHELIN_GUIDE_RESTAURANTS,6,0.9126234361066904,2025-04-25T08:44:55.000Z
